,Number of Dependents,Under 30,Gender,Age,Married,Senior Citizen,Dependents,Satisfaction Score,Churn Category
1471,0.0,0.0,1.0,44.0,0.0,0.0,0.0,3.0,0
1472,0.0,0.0,0.0,45.0,1.0,0.0,0.0,4.0,0
1473,0.0,0.0,0.3333333333333333,31.0,0.0,0.0,0.0,4.0,0
1474,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0
1475,0.0,0.0,1.0,41.0,0.0,0.0,0.0,,0
1476,0.0,0.3333333333333333,1.0,59.0,0.0,0.0,0.0,4.0,0
1477,2.0,0.0,1.0,62.0,0.0,0.0,1.0,5.0,0
1478,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,0
1479,0.0,0.0,0.3333333333333333,47.0,0.0,0.0,0.0,5.0,0
1480,0.0,0.0,0.0,44.0,1.0,0.0,0.0,4.0,0
1481,0.0,0.0,0.0,46.0,0.0,0.3333333333333333,0.0,4.0,0
1482,0.0,0.16666666666666666,0.0,41.166666666666664,0.0,0.0,0.0,4.0,0
1483,0.0,0.0,0.0,49.0,1.0,0.0,0.0,3.0,0
1484,0.0,0.0,0.0,49.0,1.0,0.0,0.0,,0
1485,1.0,0.0,0.0,58.0,1.0,0.0,1.0,3.0,0
1486,3.0,0.0,0.0,41.0,1.0,0.0,1.0,5.0,0
1487,0.0,0.0,0.0,61.0,0.0,0.0,0.0,3.0,0
1488,0.0,0.0,0.0,31.0,0.0,0.0,0.0,5.0,0
1489,0.0,0.0,0.0,49.0,1.0,0.3333333333333333,0.0,3.0,0
1490,0.0,1.0,1.0,21.0,1.0,0.0,0.0,4.0,0
1491,0.0,0.16666666666666666,1.0,52.0,1.0,0.0,0.0,3.0,0
1492,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,4.0,0
1493,0.0,0.0,0.3333333333333333,39.5,1.0,0.0,0.0,4.0,0
1494,0.0,0.0,0.0,59.0,1.0,0.0,0.0,,0
1495,0.0,0.0,0.0,30.0,1.0,0.0,0.0,,0
1496,0.0,0.0,0.0,53.0,0.0,0.0,0.0,5.0,0
1497,0.0,0.0,0.0,48.0,0.0,0.16666666666666666,0.0,5.0,0
1498,0.0,0.0,1.0,45.0,1.0,0.0,0.0,4.0,0
1499,0.0,0.0,1.0,61.0,0.0,0.0,0.0,3.0,0
1500,0.0,0.16666666666666666,1.0,25.0,0.5,0.0,0.0,5.0,0
1501,0.0,0.0,1.0,32.0,1.0,0.0,0.16666666666666666,3.0,0
1502,0.0,0.0,0.0,42.0,0.16666666666666666,0.0,0.0,5.0,0
1503,0.0,1.0,1.0,24.0,1.0,0.0,0.0,3.0,0
1504,0.16666666666666666,0.0,1.0,56.0,1.0,0.0,0.0,3.0,0
1505,3.0,0.0,0.0,47.0,1.0,0.0,1.0,,0
1506,0.0,0.0,0.0,50.0,0.3333333333333333,0.0,0.0,,0
1507,2.0,0.0,1.0,62.0,0.8333333333333334,0.0,1.0,,0
1508,0.0,0.0,0.0,64.0,0.0,0.0,0.0,3.0,0
1509,0.0,1.0,1.0,26.0,0.0,0.0,0.0,3.0,0
1510,0.0,0.0,0.0,52.5,1.0,0.0,0.0,3.0,0
1511,0.16666666666666666,0.0,0.8333333333333334,42.166666666666664,0.16666666666666666,0.0,0.0,3.0,0
1512,2.0,0.0,0.0,54.0,1.0,0.0,1.0,3.0,0
1513,0.0,1.0,1.0,32.833333333333336,0.0,0.16666666666666666,0.0,4.0,0
1514,2.0,0.0,1.0,40.333333333333336,0.0,0.0,1.0,5.0,0
1515,0.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,0
1516,0.0,0.0,1.0,36.0,0.0,0.0,0.0,3.0,0
1517,0.0,1.0,0.5,19.0,0.0,0.0,0.0,3.0,0
1518,0.6666666666666666,0.0,1.0,43.0,0.0,0.0,0.3333333333333333,3.0,0
1519,3.0,0.0,1.0,52.0,1.0,0.0,1.0,4.0,0
1520,0.0,0.3333333333333333,1.0,25.0,0.0,0.0,0.0,,0
1521,0.0,1.0,0.0,24.0,1.0,0.0,0.16666666666666666,,0
1522,0.0,1.0,0.0,26.0,1.0,0.0,0.0,5.0,0
1523,0.0,0.0,0.0,52.0,0.6666666666666666,0.0,0.0,,0
1524,1.0,0.0,1.0,59.0,1.0,0.0,1.0,3.0,0
1525,3.0,1.0,0.0,26.0,1.0,0.0,1.0,3.0,0
1526,2.0,1.0,0.0,23.5,1.0,0.0,1.0,5.0,0
1527,0.0,0.0,1.0,55.0,0.0,0.0,0.0,3.0,0
1528,0.0,0.0,1.0,51.0,0.0,0.0,0.0,5.0,0
1529,3.0,0.0,1.0,63.0,1.0,0.0,1.0,3.0,0
1530,1.0,0.16666666666666666,1.0,49.0,1.0,0.0,1.0,4.0,0
1531,0.0,1.0,1.0,19.0,1.0,0.0,0.0,4.0,0
1532,0.0,0.0,1.0,34.0,1.0,0.0,0.0,,0
1533,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,0
1534,1.0,0.0,0.0,62.0,1.0,0.0,1.0,,0
1535,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0
1536,0.0,0.0,1.0,52.0,0.5,0.0,0.0,,0
1537,0.0,1.0,1.0,25.0,0.3333333333333333,0.0,0.16666666666666666,3.0,0
1538,0.0,0.16666666666666666,1.0,56.0,1.0,0.0,0.16666666666666666,5.0,0
1539,0.0,1.0,1.0,19.0,1.0,0.0,0.0,4.0,0
1540,0.0,0.0,0.3333333333333333,52.0,0.6666666666666666,0.0,0.0,4.0,0
1541,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,4.0,0
1542,0.0,0.0,1.0,53.0,1.0,0.0,0.0,,0
1543,0.0,0.0,1.0,44.666666666666664,0.3333333333333333,0.0,0.0,3.0,0
1544,0.0,1.0,1.0,21.0,0.3333333333333333,0.0,0.0,3.0,0
1545,0.0,0.0,1.0,47.0,0.0,0.0,0.0,,0
1546,0.0,0.0,0.0,55.0,0.0,0.16666666666666666,0.0,,0
1547,0.0,0.0,1.0,35.0,1.0,0.0,0.0,3.0,0
1548,3.0,0.0,1.0,47.0,1.0,0.0,1.0,3.0,0
1549,2.0,0.0,0.5,57.0,0.0,0.0,1.0,4.0,0
1550,0.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,0
1551,0.0,0.0,0.0,51.0,0.0,0.0,0.0,3.0,0
1552,0.0,1.0,0.0,27.0,0.0,0.0,0.0,3.0,0
1553,1.0,0.0,0.3333333333333333,56.0,1.0,0.0,1.0,,0
1554,0.0,0.0,0.0,49.0,0.0,0.16666666666666666,0.0,5.0,0
1555,0.0,1.0,1.0,35.333333333333336,1.0,0.0,0.0,4.0,0
1556,0.0,0.0,0.0,48.0,1.0,0.0,0.0,3.0,0
1557,0.0,0.0,0.8333333333333334,40.0,0.0,0.0,0.0,5.0,0
1558,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,0
1559,0.0,0.0,0.5,41.0,0.5,0.0,0.0,5.0,0
1560,0.0,0.0,0.0,48.0,1.0,0.0,0.0,4.0,0
1561,3.0,0.0,1.0,37.0,1.0,0.0,1.0,3.0,0
1562,0.0,0.0,1.0,46.0,0.0,0.0,0.0,,0
1563,0.0,0.0,1.0,38.0,1.0,0.0,0.0,4.0,0
1564,0.0,0.0,1.0,48.0,1.0,0.0,0.0,4.0,0
1565,0.0,0.0,0.0,46.0,0.0,0.0,0.0,5.0,0
1566,0.0,0.0,1.0,40.0,1.0,0.0,0.0,3.0,0
1567,3.0,0.0,0.5,33.0,1.0,0.0,1.0,3.0,0
1568,0.0,0.0,0.0,48.0,0.16666666666666666,0.0,0.0,3.0,0
1569,0.0,1.0,1.0,22.0,0.0,0.0,0.0,4.0,0
1570,3.0,0.0,1.0,37.0,1.0,0.0,1.0,,0
1571,0.0,0.0,0.5,63.0,0.0,0.0,0.0,5.0,0
1572,0.0,0.0,1.0,57.0,0.0,0.0,0.0,4.0,0
1573,0.0,0.0,1.0,64.0,1.0,0.0,0.0,,0
1574,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,4.0,0
1575,0.0,0.0,0.0,47.0,0.0,0.16666666666666666,0.0,5.0,0
1576,0.0,0.16666666666666666,0.5,33.0,0.0,0.0,0.0,3.0,0
1577,0.0,0.0,1.0,42.0,0.0,0.0,0.0,3.0,0
1578,0.0,0.0,1.0,55.0,0.0,0.0,0.0,5.0,0
1579,0.0,0.16666666666666666,1.0,55.0,1.0,0.0,0.0,,0
1580,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,0
1581,0.0,0.0,0.8333333333333334,64.0,1.0,0.0,0.0,4.0,0
1582,0.0,1.0,1.0,23.0,0.5,0.0,0.0,3.0,0
1583,0.0,0.0,1.0,34.0,0.3333333333333333,0.0,0.0,5.0,0
1584,0.0,0.0,1.0,52.0,0.0,0.16666666666666666,0.0,,0
1585,0.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0
1586,0.0,1.0,0.8333333333333334,19.0,0.0,0.0,0.0,,0
1587,0.0,1.0,0.8333333333333334,26.0,1.0,0.0,0.0,4.0,0
1588,2.0,0.0,1.0,60.0,1.0,0.0,1.0,,0
1589,0.0,1.0,0.0,23.0,0.0,0.0,0.0,,0
1590,1.0,0.0,0.0,53.0,0.0,0.0,1.0,3.0,0
1591,0.0,1.0,1.0,21.0,0.0,0.16666666666666666,0.16666666666666666,,0
1592,0.6666666666666666,0.0,0.0,40.0,1.0,0.0,0.0,,0
1593,0.0,0.0,1.0,51.0,0.0,0.0,0.0,3.0,0
1594,0.0,0.0,0.0,47.0,0.5,0.16666666666666666,0.0,,0
1595,0.0,1.0,1.0,22.0,1.0,0.0,0.0,,0
1596,0.0,1.0,1.0,24.0,1.0,0.0,0.0,4.0,0
1597,1.1666666666666667,1.0,0.0,22.833333333333332,1.0,0.0,1.0,5.0,0
1598,0.0,0.0,1.0,41.0,0.0,0.5,0.0,3.0,0
1599,0.0,0.0,1.0,46.0,0.0,0.0,0.0,4.0,0
1600,3.0,0.0,1.0,51.0,1.0,0.0,1.0,3.0,0
1601,0.0,1.0,0.5,23.0,1.0,0.0,0.0,4.0,0
1602,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,5.0,0
1603,0.0,0.0,0.0,42.833333333333336,0.0,0.0,0.0,3.0,0
1604,2.0,0.0,1.0,43.833333333333336,1.0,0.0,1.0,3.0,0
1605,0.0,1.0,1.0,24.0,0.0,0.0,0.0,4.0,0
1606,0.0,1.0,0.5,22.0,0.0,0.0,0.0,4.0,0
1607,0.0,0.0,1.0,37.0,0.0,0.16666666666666666,0.0,,0
1608,0.0,0.0,0.5,56.0,1.0,0.0,0.0,3.0,0
1609,0.0,0.0,1.0,56.0,0.0,0.0,0.0,,0
1610,0.0,1.0,0.0,24.0,0.3333333333333333,0.0,0.0,4.0,0
1611,0.0,1.0,0.5,20.0,0.16666666666666666,0.0,0.0,,0
1612,2.0,0.0,0.0,45.0,1.0,0.0,1.0,3.0,0
1613,0.0,0.0,1.0,48.0,0.0,0.0,0.0,3.0,0
1614,0.0,0.0,0.0,59.0,1.0,0.0,0.0,4.0,0
1615,0.0,0.16666666666666666,0.5,48.833333333333336,0.0,0.16666666666666666,0.0,5.0,0
1616,0.0,0.0,1.0,60.0,0.0,0.0,0.0,4.0,0
1617,0.0,1.0,0.0,22.0,0.0,0.0,0.0,3.0,0
1618,0.0,0.5,0.3333333333333333,25.0,0.0,0.0,0.0,,0
1619,0.0,1.0,1.0,24.0,0.0,0.0,0.0,5.0,0
1620,3.0,0.16666666666666666,0.0,21.0,1.0,0.0,1.0,4.0,0
1621,0.0,0.0,1.0,39.0,0.3333333333333333,0.0,0.0,5.0,0
1622,0.0,0.0,0.5,61.0,1.0,0.0,0.0,4.0,0
1623,0.0,0.0,1.0,63.0,0.0,0.0,0.0,4.0,0
1624,0.0,1.0,1.0,23.0,1.0,0.0,0.0,4.0,0
1625,0.0,1.0,0.0,23.0,0.3333333333333333,0.0,0.0,,0
1626,0.0,0.0,0.0,41.0,1.0,0.0,0.0,5.0,0
1627,0.0,0.0,1.0,62.0,1.0,0.8333333333333334,0.0,3.0,0
1628,0.0,0.0,1.0,38.0,0.0,0.16666666666666666,0.0,4.0,0
1629,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,0
1630,1.0,0.0,0.0,47.0,1.0,0.0,1.0,,0
1631,3.0,0.0,1.0,35.0,1.0,0.0,1.0,4.0,0
1632,1.0,0.0,1.0,44.0,1.0,0.0,1.0,,0
1633,0.0,0.0,0.8333333333333334,46.0,1.0,0.0,0.0,,0
1634,2.0,0.0,0.0,33.0,1.0,0.0,1.0,4.0,0
1635,0.0,0.16666666666666666,0.0,57.0,0.0,0.0,0.0,,0
1636,0.0,0.0,0.0,54.0,1.0,0.0,0.0,,0
1637,0.0,0.0,1.0,55.0,1.0,0.16666666666666666,0.0,,0
1638,0.0,1.0,0.0,23.0,1.0,0.0,0.0,,0
1639,2.0,0.0,0.0,57.0,1.0,0.0,1.0,3.0,0
1640,0.0,0.0,1.0,45.333333333333336,0.0,0.0,0.0,3.0,0
1641,0.0,0.0,1.0,51.0,0.0,0.16666666666666666,0.0,3.0,0
1642,0.0,0.5,0.0,63.0,0.0,0.0,0.0,4.0,0
1643,0.0,0.0,0.3333333333333333,32.0,0.0,0.0,0.0,4.0,0
1644,0.0,1.0,1.0,22.0,0.0,0.0,0.0,,0
1645,0.0,0.0,1.0,52.0,1.0,0.0,0.0,3.0,0
1646,1.0,0.0,1.0,53.0,1.0,0.0,1.0,,0
1647,0.0,0.0,1.0,61.0,1.0,0.0,0.0,4.0,0
1648,1.0,0.0,1.0,44.0,0.0,0.0,1.0,5.0,0
1649,0.0,0.0,0.0,32.0,1.0,0.0,0.0,3.0,0
1650,2.0,0.0,1.0,50.333333333333336,0.0,0.0,1.0,4.0,0
1651,0.0,0.0,1.0,62.0,0.0,0.0,0.0,,0
1652,0.0,0.0,0.0,51.0,1.0,0.0,0.0,3.0,0
1653,0.0,1.0,0.0,19.0,1.0,0.0,0.0,,0
1654,3.0,1.0,1.0,23.0,1.0,0.0,1.0,5.0,0
1655,0.0,0.0,1.0,53.0,0.3333333333333333,0.0,0.0,3.0,0
1656,0.0,1.0,1.0,29.0,1.0,0.0,0.0,4.0,0
1657,0.0,1.0,0.0,19.0,0.0,0.0,0.0,,0
1658,0.0,0.0,0.0,35.0,1.0,0.0,0.0,4.0,0
1659,0.0,0.0,1.0,60.0,1.0,0.0,0.0,,0
1660,0.0,0.0,1.0,38.0,0.0,0.0,0.0,4.0,0
1661,0.0,0.16666666666666666,1.0,61.0,0.0,0.0,0.0,4.0,0
1662,3.0,1.0,0.0,26.0,0.5,0.0,0.3333333333333333,,0
1663,0.0,1.0,0.0,29.0,0.0,0.0,0.0,4.0,0
1664,1.0,0.3333333333333333,1.0,40.0,1.0,0.0,1.0,3.0,0
1665,0.0,0.0,0.5,54.833333333333336,0.0,0.16666666666666666,0.0,3.0,0
1666,0.0,0.0,1.0,45.0,0.0,0.0,0.0,,0
1667,0.0,1.0,0.5,23.0,1.0,0.0,0.0,3.0,0
1668,0.0,1.0,1.0,25.0,1.0,0.0,0.0,5.0,0
1669,3.0,0.0,0.0,53.0,1.0,0.0,1.0,,0
1670,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,0
1671,0.0,0.0,1.0,54.0,1.0,0.0,0.16666666666666666,3.0,0
1672,0.0,0.0,0.0,40.0,1.0,0.0,0.0,3.0,0
1673,0.0,0.0,0.0,32.0,1.0,0.0,0.0,3.0,0
1674,0.0,0.0,0.0,45.0,0.0,0.0,0.16666666666666666,,0
1675,2.0,0.0,0.0,50.0,0.0,0.0,1.0,,0
1676,0.0,1.0,1.0,23.0,0.0,0.0,0.0,4.0,0
1677,0.0,0.0,0.0,51.5,1.0,0.0,0.0,3.0,0
1678,3.0,0.0,0.0,62.0,1.0,0.0,1.0,,0
1679,2.0,0.16666666666666666,1.0,39.0,1.0,0.0,1.0,,0
1680,0.0,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0
1681,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3.0,0
1682,0.0,0.0,1.0,30.0,1.0,0.0,0.0,3.0,0
1683,0.0,0.16666666666666666,0.0,40.0,1.0,0.0,0.0,,0
1684,1.0,1.0,1.0,27.333333333333332,1.0,0.0,1.0,5.0,0
1685,1.5,0.0,0.0,62.0,1.0,0.0,1.0,5.0,0
1686,0.0,0.0,0.0,56.0,1.0,0.0,0.0,3.0,0
1687,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,0
1688,0.0,0.5,1.0,23.0,0.0,0.0,0.0,3.0,0
1689,0.0,1.0,1.0,21.333333333333332,1.0,0.0,0.0,,0
1690,0.0,1.0,1.0,21.0,0.0,0.16666666666666666,0.16666666666666666,,0
1691,1.0,0.0,0.5,42.0,1.0,0.0,1.0,4.0,0
1692,0.0,0.0,0.3333333333333333,59.0,0.0,0.0,0.0,3.0,0
1693,0.0,1.0,1.0,20.0,0.0,0.0,0.0,3.0,0
1694,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0
1695,0.0,0.5,1.0,33.0,0.0,0.0,0.0,4.0,0
1696,0.0,0.0,0.8333333333333334,49.833333333333336,0.0,0.0,0.0,4.0,0
1697,2.0,0.0,0.6666666666666666,59.0,1.0,0.0,1.0,,0
1698,0.0,1.0,0.0,27.0,1.0,0.0,0.0,,0
1699,0.0,0.0,1.0,62.0,0.0,0.0,0.0,3.0,0
1700,3.0,0.0,0.0,39.0,1.0,0.0,1.0,5.0,0
1701,0.0,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0
1702,1.0,0.0,1.0,61.0,1.0,0.0,1.0,3.0,0
1703,0.0,0.0,0.0,47.0,0.0,0.0,0.0,3.0,0
1704,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,,0
1705,0.0,0.0,0.0,56.0,0.0,0.0,0.0,3.0,0
1706,0.0,0.0,0.0,37.0,0.0,0.0,0.0,3.0,0
1707,2.0,0.6666666666666666,0.0,29.0,1.0,0.0,0.8333333333333334,3.0,0
1708,0.0,0.0,1.0,42.0,0.0,0.0,0.0,,0
1709,3.0,0.0,0.0,48.0,1.0,0.0,1.0,5.0,0
1710,0.0,0.0,0.0,47.0,0.0,0.0,0.0,,0
1711,0.0,0.0,0.0,33.0,1.0,0.0,0.0,5.0,0
1712,0.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0
1713,0.0,0.0,0.0,48.0,0.16666666666666666,0.0,0.0,4.0,0
1714,0.0,0.0,1.0,62.0,0.0,0.0,0.0,,0
1715,0.0,0.3333333333333333,1.0,31.0,0.0,0.0,0.0,5.0,0
1716,0.0,0.0,1.0,50.0,0.5,0.0,0.0,5.0,0
1717,1.0,0.0,1.0,39.0,1.0,0.0,1.0,,0
1718,0.0,0.0,1.0,53.0,0.0,0.0,0.0,3.0,0
1719,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,0
1720,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,0
1721,0.0,0.0,1.0,30.0,0.0,0.0,0.0,3.0,0
1722,0.0,1.0,1.0,24.0,1.0,0.0,0.0,3.0,0
1723,2.0,1.0,0.0,25.0,1.0,0.0,0.8333333333333334,3.0,0
1724,0.0,1.0,1.0,28.0,1.0,0.0,0.0,4.0,0
1725,0.0,0.0,1.0,49.0,0.0,0.0,0.0,4.0,0
1726,0.0,0.16666666666666666,0.0,38.0,1.0,0.0,0.0,3.0,0
1727,1.0,0.0,1.0,60.0,1.0,0.0,1.0,3.0,0
1728,3.0,1.0,0.0,21.0,0.6666666666666666,0.0,1.0,3.0,0
1729,0.0,0.0,1.0,44.333333333333336,0.5,0.0,0.0,,0
1730,0.0,1.0,0.0,24.0,0.0,0.0,0.0,3.0,0
1731,0.0,1.0,0.0,24.0,0.0,0.0,0.0,5.0,0
1732,0.0,0.0,1.0,50.666666666666664,1.0,0.0,0.0,4.0,0
1733,0.0,0.0,1.0,38.0,0.3333333333333333,0.0,0.0,3.0,0
1734,0.0,0.0,1.0,47.166666666666664,1.0,0.16666666666666666,0.0,4.0,0
1735,0.0,0.5,1.0,60.0,0.0,0.0,0.0,3.0,0
1736,0.0,0.0,0.0,45.0,0.0,0.0,0.16666666666666666,3.0,0
1737,0.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0
1738,0.0,0.0,1.0,21.0,1.0,0.0,0.0,4.0,0
1739,0.0,0.0,1.0,58.0,0.0,0.0,0.0,,0
1740,1.0,0.0,1.0,58.0,0.0,0.0,1.0,3.0,0
1741,2.0,0.16666666666666666,1.0,52.0,1.0,0.0,1.0,4.0,0
1742,2.0,0.16666666666666666,0.5,19.0,1.0,0.0,1.0,3.0,0
1743,0.0,1.0,1.0,19.0,1.0,0.0,0.0,5.0,0
1744,0.0,0.0,0.0,62.0,0.0,0.0,0.0,4.0,0
1745,0.0,0.0,0.16666666666666666,59.0,0.0,0.0,0.0,4.0,0
1746,0.0,0.0,0.0,44.0,1.0,0.0,0.0,3.0,0
1747,0.0,0.0,1.0,41.0,0.0,0.0,0.0,3.0,0
1748,0.0,1.0,1.0,29.0,0.0,0.0,0.0,,0
1749,0.0,0.5,1.0,21.0,1.0,0.16666666666666666,0.3333333333333333,3.0,0
1750,0.0,0.0,0.0,43.666666666666664,0.0,0.0,0.0,,0
1751,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0
1752,0.0,1.0,0.0,29.0,1.0,0.0,0.0,4.0,0
1753,1.0,0.16666666666666666,1.0,32.0,0.6666666666666666,0.0,1.0,4.0,0
1754,0.0,0.16666666666666666,0.0,59.0,1.0,0.0,0.0,,0
1755,0.0,0.0,0.0,38.0,0.0,0.0,0.0,,0
1756,0.0,0.0,1.0,47.0,0.0,0.0,0.0,4.0,0
1757,0.0,0.0,1.0,60.0,1.0,0.3333333333333333,0.0,3.0,0
1758,0.0,0.0,1.0,58.0,1.0,0.0,0.0,4.0,0
1759,0.0,1.0,1.0,26.0,1.0,0.0,0.0,5.0,0
1760,0.0,1.0,0.0,24.0,0.0,0.0,0.0,,0
1761,0.0,0.0,0.0,52.5,1.0,0.0,0.0,3.0,0
1762,0.0,1.0,1.0,26.0,0.0,0.0,0.0,3.0,0
1763,0.0,0.16666666666666666,0.0,63.0,0.0,0.0,0.0,3.0,0
1764,2.0,1.0,1.0,26.0,1.0,0.0,1.0,3.0,0
1765,0.0,0.0,1.0,42.166666666666664,1.0,0.0,0.0,3.0,0
1766,2.0,1.0,0.0,28.0,0.6666666666666666,0.0,1.0,5.0,0
1767,3.0,1.0,0.0,25.0,1.0,0.0,1.0,5.0,0
1768,0.0,0.0,1.0,47.0,0.0,0.0,0.0,4.0,0
1769,0.0,0.0,1.0,30.0,1.0,0.0,0.0,4.0,0
1770,1.0,0.0,1.0,49.333333333333336,0.8333333333333334,0.0,1.0,,0
1771,0.0,0.0,1.0,64.0,0.0,0.0,0.0,3.0,0
1772,2.0,0.0,0.0,43.0,1.0,0.0,0.3333333333333333,4.0,0
1773,1.0,0.0,1.0,58.0,0.0,0.0,1.0,4.0,0
1774,0.0,0.0,1.0,43.0,0.0,0.0,0.0,5.0,0
1775,0.0,1.0,0.0,20.0,1.0,0.0,0.0,4.0,0
1776,3.0,0.0,0.0,60.0,1.0,0.0,0.16666666666666666,5.0,0
1777,0.0,0.0,0.0,42.5,0.0,0.0,0.0,5.0,0
1778,0.0,0.0,0.0,39.0,1.0,0.0,0.0,4.0,0
1779,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,0
1780,3.0,0.0,1.0,56.0,1.0,0.0,1.0,3.0,0
1781,2.0,1.0,1.0,23.0,1.0,0.0,1.0,4.0,0
1782,0.0,1.0,0.0,28.0,1.0,0.0,0.0,4.0,0
1783,0.8333333333333334,1.0,0.0,25.0,1.0,0.16666666666666666,1.0,4.0,0
1784,0.0,0.0,1.0,59.0,1.0,0.0,0.0,3.0,0
1785,0.0,0.0,1.0,47.0,1.0,0.0,0.0,4.0,0
1786,0.0,0.0,1.0,55.0,0.0,0.0,0.0,5.0,0
1787,0.0,1.0,0.0,25.0,1.0,0.0,0.0,3.0,0
1788,1.0,0.0,1.0,50.0,1.0,0.0,1.0,3.0,0
1789,2.0,0.0,0.0,62.0,1.0,0.0,1.0,4.0,0
1790,0.0,0.0,1.0,42.0,0.0,0.0,0.0,,0
1791,0.0,1.0,1.0,20.0,0.16666666666666666,0.0,0.0,3.0,0
1792,0.0,0.0,0.0,42.0,1.0,0.3333333333333333,0.0,,0
1793,0.0,0.5,0.0,41.0,1.0,0.0,0.0,3.0,0
1794,3.0,0.0,0.0,47.0,1.0,0.0,1.0,5.0,0
1795,0.0,0.0,1.0,32.0,1.0,0.0,0.0,4.0,0
1796,0.0,0.0,1.0,50.0,0.0,0.0,0.0,3.0,0
1797,1.0,0.0,0.0,32.0,1.0,0.0,1.0,5.0,0
1798,0.0,0.0,1.0,47.0,0.0,0.0,0.0,3.0,0
1799,0.0,1.0,0.0,27.0,0.0,0.0,0.0,4.0,0
1800,3.0,0.0,1.0,42.0,0.8333333333333334,0.0,1.0,4.0,0
1801,0.0,0.0,0.0,33.0,1.0,0.0,0.0,4.0,0
1802,0.0,0.0,0.0,47.0,1.0,0.0,0.0,5.0,0
1803,0.0,1.0,0.0,28.0,1.0,0.0,0.0,,0
1804,0.0,1.0,0.0,19.0,0.0,0.0,0.0,5.0,0
1805,0.0,0.0,1.0,45.0,0.3333333333333333,0.0,0.0,3.0,0
1806,0.0,0.0,1.0,56.0,0.0,0.0,0.0,3.0,0
1807,0.0,0.0,0.0,64.0,1.0,0.0,0.0,4.0,0
1808,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.0,0
1809,0.0,1.0,1.0,42.666666666666664,1.0,0.0,0.0,3.0,0
1810,0.0,0.0,0.0,39.0,1.0,0.0,0.0,3.0,0
1811,0.16666666666666666,1.0,0.3333333333333333,21.833333333333332,1.0,0.0,0.0,3.0,0
1812,2.0,0.0,1.0,43.0,0.6666666666666666,0.0,1.0,5.0,0
1813,0.0,0.0,0.0,43.0,0.0,0.0,0.0,,0
1814,0.0,0.0,0.0,47.0,1.0,0.0,0.0,,0
1815,0.0,0.0,0.0,38.0,0.0,0.5,0.0,4.0,0
1816,0.0,0.0,0.0,62.0,0.5,0.0,0.0,3.0,0
1817,0.0,0.0,0.3333333333333333,53.0,0.0,0.0,0.0,3.0,0
1818,1.0,0.0,0.0,35.0,1.0,0.0,1.0,5.0,0
1819,1.0,0.0,0.8333333333333334,54.666666666666664,1.0,0.0,1.0,5.0,0
1820,0.0,0.16666666666666666,0.0,62.0,0.0,0.0,0.0,3.0,0
1821,1.0,0.0,1.0,41.0,1.0,0.0,1.0,3.0,0
1822,0.0,0.0,1.0,37.0,0.5,0.0,0.0,4.0,0
1823,0.0,0.0,0.0,43.0,0.0,0.0,0.0,,0
1824,0.0,0.0,1.0,35.0,0.0,0.0,0.0,,0
1825,0.0,1.0,1.0,21.0,1.0,0.0,0.0,5.0,0
1826,0.0,0.0,0.3333333333333333,47.0,0.0,0.0,0.0,3.0,0
1827,0.3333333333333333,1.0,0.6666666666666666,24.0,0.16666666666666666,0.0,0.16666666666666666,3.0,0
1828,3.0,0.0,1.0,38.0,0.8333333333333334,0.0,1.0,5.0,0
1829,3.0,0.0,1.0,64.0,0.5,0.0,1.0,4.0,0
1830,0.0,1.0,1.0,27.0,0.3333333333333333,0.0,0.0,,0
1831,0.0,0.0,1.0,51.0,0.0,0.0,0.0,,0
1832,0.0,0.0,0.0,58.0,0.5,0.0,0.16666666666666666,3.0,0
1833,1.1666666666666667,0.0,1.0,38.0,0.8333333333333334,0.0,1.0,4.0,0
