Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
2075-PUEPR,1.0,0.0,1.0,1.0,7.0,0.0,1.0,,1.0,1.0,2.0,17.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,1.0,1.0,74.4,527.9,32.46,0.0,62.44,557.88
4450-YOOHP,1.0,0.0,0.0,0.0,2.0,0.0,1.0,,1.0,1.0,2.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,88.55,179.25,0.0,,,222.39
3012-VFFMN,1.0,0.0,0.0,0.0,1.0,0.0,1.0,43.61,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,91.3,91.3,0.0,0.0,43.61,134.91
6077-BDPXA,1.0,0.0,1.0,1.0,7.0,0.0,1.0,16.05,0.0,1.0,2.0,22.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,70.1,,20.23,0.0,,559.67
4821-WQOYN,1.0,0.0,1.0,1.0,57.0,0.0,1.0,49.91,1.0,1.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,95.25,5427.05,12.59,0.0,2844.87,8259.33
9786-YWNHU,1.0,0.0,1.0,4.0,,0.0,1.0,17.35,1.0,,2.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,100.8,100.8,0.0,0.0,17.35,118.15
4177-JPDFU,1.0,0.0,1.0,2.0,17.0,0.0,1.0,,0.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,76.45,,0.0,0.0,17.85,1251.25
1101-SSWAG,1.0,0.0,0.0,0.0,3.0,,1.0,18.38,0.0,1.0,2.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,86.85,,0.0,0.0,55.14,276.09
7609-YBPXG,1.0,0.0,1.0,4.0,66.0,1.0,1.0,28.86,,1.0,2.0,25.0,0.0,0.0,,,1.0,1.0,,1.0,0.0,1.0,1.0,,6822.15,0.0,0.0,1904.76,8726.91
0282-NVSJS,1.0,0.0,1.0,1.0,69.0,,1.0,,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,108.4,7318.2,,0.0,3372.7200000000007,10690.92
6807-SIWJI,1.0,0.0,0.0,0.0,56.0,0.0,,,1.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,104.75,5510.65,,0.0,1936.48,
6599-SFQVE,1.0,0.0,0.0,0.0,21.0,0.0,1.0,,1.0,1.0,2.0,9.0,,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,,94.25,1973.75,,0.0,444.15,2417.9
1157-BQCUW,1.0,0.0,0.0,0.0,1.0,0.0,1.0,47.97,0.0,1.0,2.0,8.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,70.15,70.15,0.0,0.0,47.97,118.12
5117-IFGPS,1.0,0.0,1.0,1.0,40.0,,1.0,49.5,1.0,,2.0,20.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,,,3640.45,0.0,,1980.0,5620.45
4816-LXZYW,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,1.0,24.45,47.5,0.0,0.0,0.0,47.5
3411-WLRSQ,1.0,0.0,0.0,0.0,7.0,0.0,1.0,39.51,1.0,1.0,,13.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,84.8,546.95,0.0,0.0,276.57,823.52
1335-MXCSE,1.0,0.0,0.0,0.0,31.0,0.0,1.0,39.36,1.0,1.0,2.0,4.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,99.95,3186.65,0.0,0.0,1220.16,4406.81
6519-ZHPXP,1.0,0.0,,,15.0,0.0,1.0,,1.0,1.0,2.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,74.2,1133.9,43.31,0.0,352.9500000000001,1443.5400000000004
4979-HPRFL,1.0,0.0,0.0,0.0,59.0,0.0,1.0,10.78,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,93.85,5574.75,8.13,0.0,636.02,6202.6399999999985
5419-KLXBN,1.0,0.0,1.0,4.0,46.0,,1.0,49.11,1.0,1.0,,17.0,1.0,,1.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,100.7,4541.2,46.64,0.0,2259.06,6753.619999999999
5032-USPKF,1.0,0.0,0.0,0.0,16.0,0.0,,32.11,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,96.4,1581.2,47.2,0.0,513.76,2047.76
2777-PHDEI,1.0,0.0,0.0,0.0,1.0,0.0,1.0,41.2,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,69.5,0.0,80.0,41.2,190.7
7921-BEPCI,1.0,0.0,1.0,1.0,36.0,0.0,1.0,24.54,1.0,1.0,2.0,5.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,1.0,1.0,85.25,3132.75,0.0,0.0,,4016.19
2115-BFTIW,1.0,0.0,0.0,0.0,45.0,0.0,1.0,10.67,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,62.7,2791.5,0.0,0.0,480.15,3271.65
8199-ZLLSA,1.0,0.0,0.0,0.0,25.0,3.0,1.0,46.34,1.0,1.0,2.0,22.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,105.95,2655.25,0.0,0.0,1158.5,3813.75
3134-DSHVC,1.0,0.0,0.0,0.0,39.0,3.0,1.0,41.93,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,95.65,3759.05,0.0,150.0,,5544.32
3677-TNKIO,1.0,0.0,1.0,1.0,,3.0,,,0.0,1.0,2.0,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,98.9,2911.3,0.0,0.0,1486.45,4397.75
0774-IFUVM,1.0,0.0,0.0,0.0,3.0,0.0,1.0,30.25,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,76.05,231.8,0.0,0.0,90.75,322.55
9948-YPTDG,1.0,0.0,0.0,0.0,1.0,0.0,1.0,33.84,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,69.75,69.75,0.0,0.0,33.84,103.59
1150-WFARN,1.0,0.0,0.0,0.0,33.0,3.0,1.0,17.24,1.0,1.0,,25.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,110.45,3655.45,0.0,70.0,568.92,4294.37
5567-GZKQY,1.0,0.0,1.0,4.0,7.0,0.0,1.0,42.92,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,,,0.0,1.0,0.0,99.25,665.45,0.0,0.0,300.44,965.89
7748-UMTRK,1.0,0.0,0.0,0.0,19.0,,1.0,,1.0,1.0,2.0,15.0,0.0,0.0,1.0,,0.0,,0.0,1.0,0.0,,0.0,79.85,1471.75,0.0,0.0,318.82000000000005,1790.5700000000004
6007-TCTST,1.0,0.0,1.0,2.0,,0.0,,26.99,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,1.0,80.45,583.45,0.0,0.0,215.92,799.37
6897-RWMUB,1.0,0.0,0.0,0.0,13.0,4.0,1.0,7.22,1.0,1.0,2.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,100.8,1308.1,0.0,0.0,93.86,1401.9599999999996
7852-LECYP,1.0,0.0,0.0,0.0,10.0,4.0,1.0,7.51,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,79.25,793.55,0.0,0.0,75.1,868.65
4188-PCPIG,1.0,0.0,0.0,0.0,5.0,0.0,1.0,45.72,,1.0,2.0,6.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,89.5,477.7,0.0,0.0,228.6,706.3
6308-CQRBU,1.0,0.0,0.0,0.0,1.0,,1.0,38.78,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,86.05,86.05,0.0,0.0,38.78,124.83
1116-DXXDF,1.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,34.7,329.8,0.0,0.0,0.0,329.8
3982-JGSFD,1.0,0.0,1.0,1.0,53.0,0.0,,21.67,1.0,1.0,0.0,6.0,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,60.05,3229.65,0.0,100.0,1148.51,4478.16
0594-UFTUL,1.0,0.0,1.0,1.0,16.0,4.0,1.0,26.12,0.0,,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,74.3,1178.25,0.0,,417.92,
1088-CNNKB,1.0,0.0,0.0,0.0,9.0,0.0,,,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,74.55,622.9,33.25,0.0,158.04,747.6899999999998
5440-VHLUL,1.0,0.0,1.0,1.0,32.0,3.0,1.0,43.51,1.0,,2.0,22.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,1.0,,104.9,3351.55,33.73,0.0,1392.32,4710.14
9541-PWTWO,1.0,0.0,1.0,1.0,1.0,0.0,1.0,17.36,1.0,1.0,2.0,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,74.4,74.4,0.0,30.0,17.36,
8564-LDKFL,1.0,0.0,0.0,0.0,8.0,0.0,1.0,14.89,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,69.7,560.85,0.0,0.0,119.12,679.97
2815-CPTUL,1.0,0.0,1.0,1.0,,4.0,1.0,30.63,1.0,1.0,2.0,27.0,0.0,,1.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,98.1,1060.2,49.06,,367.56,1378.7
9938-EKRGF,1.0,0.0,1.0,1.0,47.0,0.0,,26.95,0.0,1.0,2.0,26.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,70.55,,,0.0,1266.65,4548.91
0111-KLBQG,1.0,0.0,1.0,1.0,1.0,0.0,1.0,37.3,0.0,1.0,2.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,69.25,0.0,0.0,37.3,106.55
2722-VOJQL,1.0,0.0,0.0,0.0,12.0,4.0,1.0,,0.0,1.0,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,83.8,1029.75,44.58,80.0,343.56,
2982-IHMFT,1.0,0.0,0.0,0.0,41.0,,1.0,22.56,1.0,1.0,2.0,15.0,,0.0,1.0,,,1.0,0.0,1.0,0.0,,0.0,99.8,4259.3,8.88,0.0,924.96,
1228-FZFRV,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.27,0.0,1.0,2.0,17.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,,331.9,12.48,0.0,,330.77
6407-UTSLV,1.0,0.0,1.0,1.0,69.0,0.0,1.0,16.34,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,89.95,,,110.0,1127.46,7373.82
8039-EQPIM,1.0,0.0,0.0,0.0,14.0,4.0,1.0,,1.0,1.0,2.0,11.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,74.95,1036.75,39.29,0.0,228.48,
4226-KKDON,1.0,0.0,0.0,0.0,32.0,3.0,1.0,33.22,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,,0.0,74.4,2276.95,44.31,0.0,1063.04,3295.68
4124-MMETB,1.0,0.0,1.0,1.0,50.0,0.0,1.0,4.6,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,71.05,3444.85,0.0,0.0,230.0,3674.85
6994-KERXL,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,,78.65,0.0,0.0,0.0,78.65
1501-SGHBW,1.0,0.0,0.0,0.0,23.0,0.0,1.0,17.62,1.0,,2.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,106.4,2483.5,0.0,0.0,405.2600000000001,
1422-DGUBX,1.0,0.0,0.0,0.0,2.0,5.0,,5.49,,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,85.55,187.45,0.0,0.0,,198.43
2275-RBYQS,1.0,0.0,1.0,1.0,30.0,3.0,1.0,6.23,,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,79.65,,0.0,0.0,,2552.05
4703-MQYKT,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.92,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.45,,0.0,0.0,,42.37000000000001
9101-BWFSS,1.0,0.0,0.0,0.0,16.0,0.0,1.0,,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59.4,,0.0,0.0,,1613.1799999999996
2302-OUZXB,1.0,0.0,0.0,0.0,38.0,3.0,1.0,47.39,1.0,1.0,2.0,2.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,99.55,3734.25,0.0,0.0,1800.82,5535.07
6784-XYJAE,1.0,0.0,0.0,0.0,2.0,5.0,1.0,12.96,,1.0,2.0,20.0,0.0,1.0,,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,95.1,180.25,0.0,0.0,,206.17
9696-RMYBA,1.0,0.0,1.0,1.0,17.0,0.0,1.0,9.5,,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,0.0,161.5,1490.7
5176-OLSKT,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,36.45,93.7,0.0,0.0,0.0,93.7
9626-VFRGG,1.0,0.0,0.0,0.0,,5.0,0.0,0.0,,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.05,25.05,0.0,0.0,0.0,25.05
7883-ROJOC,1.0,0.0,1.0,1.0,43.0,2.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,55.55,,0.0,0.0,0.0,2342.2
2085-JVGAD,1.0,0.0,1.0,2.0,,0.0,1.0,46.5,1.0,1.0,,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,86.65,856.65,0.0,0.0,465.0,1321.65
1016-DJTSV,1.0,0.0,0.0,0.0,,3.0,1.0,41.85,1.0,1.0,2.0,2.0,1.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,106.75,,0.0,0.0,1548.45,5605.2
7593-JNWRU,1.0,0.0,1.0,4.0,12.0,0.0,1.0,48.5,1.0,,,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,,1218.55,,0.0,,1800.55
5062-CJJKH,1.0,0.0,0.0,0.0,1.0,5.0,1.0,18.37,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.45,78.45,0.0,0.0,18.37,96.82
6645-MXQJT,1.0,0.0,0.0,0.0,9.0,5.0,1.0,12.91,1.0,,2.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,762.5,0.0,,116.19,878.69
4702-HDRKD,1.0,0.0,0.0,0.0,38.0,3.0,1.0,5.75,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,2497.35,0.0,0.0,218.5,2715.85
1430-SFQSA,1.0,0.0,0.0,0.0,51.0,2.0,,19.49,,1.0,2.0,11.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,97.8,4913.3,,0.0,993.99,5907.29
8067-NIOYM,1.0,0.0,0.0,0.0,,0.0,,41.83,,1.0,2.0,25.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,83.15,446.05,0.0,0.0,209.15,655.2
0582-AVCLN,1.0,0.0,0.0,0.0,2.0,0.0,1.0,23.46,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,,158.4,0.0,0.0,,205.32
9971-ZWPBF,1.0,0.0,0.0,0.0,,0.0,1.0,25.74,0.0,1.0,1.0,6.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,54.85,104.2,,0.0,51.48,
8421-WZOOW,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.89,1.0,1.0,2.0,11.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,95.1,95.1,0.0,0.0,4.89,99.99
0495-ZBNGW,1.0,0.0,1.0,1.0,53.0,2.0,1.0,7.94,1.0,1.0,2.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,101.9,5549.4,0.0,0.0,420.82,
5884-FBCTL,1.0,0.0,1.0,1.0,,2.0,1.0,22.14,1.0,1.0,2.0,30.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,93.8,4750.95,0.0,0.0,1129.14,5880.09
8200-KLNYW,1.0,0.0,0.0,0.0,72.0,,1.0,,1.0,1.0,2.0,2.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,2.0,,0.0,104.15,7689.95,0.0,0.0,434.16,8124.11
6584-VQMYT,1.0,0.0,0.0,0.0,5.0,0.0,1.0,4.59,0.0,,2.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,0.0,91.4,449.75,,0.0,22.95,472.7
5843-TTHGI,1.0,0.0,0.0,0.0,1.0,0.0,1.0,28.49,1.0,,2.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,75.35,75.35,0.0,0.0,28.49,103.84
3729-OWRVL,1.0,0.0,0.0,0.0,,0.0,1.0,4.1,1.0,,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,84.8,906.85,0.0,,45.1,951.95
2957-LOLHO,1.0,0.0,1.0,1.0,50.0,2.0,1.0,31.56,1.0,,2.0,4.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,95.05,,0.0,50.0,1578.0,6516.7
6339-DKLMK,1.0,0.0,0.0,0.0,5.0,0.0,1.0,18.69,0.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.35,237.25,0.0,,93.45,330.7
1135-LMECX,1.0,0.0,0.0,0.0,5.0,0.0,,36.36,1.0,,2.0,12.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,89.8,502.6,0.0,,,684.4000000000002
7180-PISOG,1.0,0.0,0.0,0.0,9.0,0.0,1.0,10.66,1.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,99.45,919.4,0.0,0.0,,1015.34
3137-LUPIX,1.0,0.0,0.0,0.0,2.0,,1.0,9.55,0.0,1.0,2.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,70.2,115.95,0.0,0.0,19.1,135.05
6952-OMNWB,1.0,0.0,1.0,2.0,51.0,2.0,,,1.0,1.0,0.0,22.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,0.0,84.2,,,0.0,2222.58,6368.63
4302-ZYFEL,1.0,0.0,0.0,0.0,26.0,3.0,,1.26,1.0,1.0,2.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,105.75,2710.25,0.0,90.0,32.76,2833.01
4077-CROMM,1.0,0.0,1.0,1.0,18.0,0.0,0.0,,0.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,48.35,810.7,0.0,0.0,,810.7
1596-BBVTG,1.0,0.0,1.0,4.0,1.0,5.0,,,0.0,1.0,0.0,9.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,49.55,49.55,,0.0,24.24,73.78999999999998
7217-JYHOQ,1.0,0.0,1.0,1.0,,5.0,1.0,6.86,0.0,,1.0,20.0,0.0,1.0,0.0,0.0,,,0.0,1.0,,,1.0,50.15,,0.0,0.0,,128.82
6086-ESGRL,1.0,0.0,1.0,1.0,29.0,3.0,1.0,35.38,1.0,1.0,2.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,95.9,2745.2,,,1026.02,3821.22
8884-FEEWR,1.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,25.25,25.25,,,0.0,25.25
1469-LBJQJ,1.0,0.0,1.0,1.0,46.0,2.0,1.0,5.36,1.0,1.0,2.0,22.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,101.0,,,0.0,246.56,
8755-OGKNA,1.0,0.0,0.0,0.0,1.0,5.0,1.0,24.75,0.0,1.0,2.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,71.15,71.15,0.0,20.0,24.75,115.9
5501-TVMGM,1.0,0.0,0.0,0.0,20.0,0.0,1.0,11.82,1.0,1.0,,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,79.15,1520.9,0.0,,236.4,1757.3000000000004
4182-BGSIQ,1.0,0.0,1.0,1.0,46.0,,1.0,48.62,0.0,1.0,2.0,3.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,80.4,3605.2,0.0,20.0,2236.52,5861.719999999998
4138-NAXED,1.0,0.0,0.0,0.0,2.0,0.0,,25.19,1.0,1.0,2.0,,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,93.85,196.75,0.0,0.0,,247.13
3128-YOVTD,1.0,0.0,0.0,0.0,1.0,5.0,,26.22,0.0,1.0,0.0,22.0,1.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,,55.8,55.8,0.0,0.0,26.22,82.02
3061-BCKYI,1.0,0.0,0.0,0.0,41.0,2.0,1.0,42.06,,1.0,2.0,,0.0,0.0,1.0,,1.0,1.0,,,,1.0,0.0,98.4,4187.75,0.0,0.0,1724.46,5912.21
3211-AAPKX,1.0,0.0,1.0,1.0,66.0,0.0,1.0,30.03,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,79.4,5154.6,,,1981.98,7286.58
1197-BVMVG,1.0,0.0,0.0,0.0,35.0,3.0,1.0,39.69,1.0,,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,101.4,3496.3,0.0,0.0,1389.15,4885.45
2778-OCLGR,1.0,0.0,0.0,0.0,10.0,0.0,,16.88,1.0,1.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,1.0,0.0,89.8,914.3,0.0,0.0,168.79999999999995,1083.1
7439-DKZTW,1.0,0.0,0.0,0.0,26.0,3.0,1.0,34.69,0.0,1.0,2.0,27.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,91.25,2351.8,,0.0,901.94,3253.74
0354-WYROK,1.0,0.0,0.0,0.0,18.0,0.0,1.0,2.36,1.0,1.0,2.0,21.0,0.0,1.0,,1.0,,0.0,,1.0,0.0,1.0,0.0,85.45,1505.85,0.0,0.0,42.48,1548.33
3778-FOAQW,1.0,0.0,0.0,0.0,1.0,5.0,1.0,,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,71.65,0.0,0.0,28.46,
6595-YGXIT,1.0,0.0,1.0,8.0,43.0,2.0,1.0,31.25,1.0,1.0,2.0,20.0,0.0,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,101.0,4388.4,0.0,150.0,1343.75,
3889-VWBID,1.0,0.0,1.0,3.0,25.0,3.0,1.0,33.63,1.0,1.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,89.05,2177.45,0.0,0.0,840.7500000000001,3018.2
3976-NLDEZ,1.0,0.0,1.0,1.0,36.0,0.0,1.0,16.61,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,3436.1,,0.0,597.96,4034.06
3181-MIZBN,1.0,0.0,1.0,1.0,1.0,5.0,1.0,49.6,0.0,1.0,2.0,13.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,70.85,70.85,0.0,,49.6,120.45
7602-MVRMB,1.0,0.0,1.0,1.0,41.0,2.0,1.0,45.04,1.0,1.0,0.0,29.0,0.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,111.95,4534.9,0.0,0.0,1846.64,6381.539999999999
0396-UKGAI,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.19,0.0,,2.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,69.1,0.0,0.0,16.19,85.28999999999998
2482-CZGBB,1.0,0.0,0.0,0.0,2.0,,1.0,43.96,1.0,1.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,78.55,149.55,0.0,0.0,87.92,237.47000000000003
2607-DHDAK,1.0,0.0,0.0,0.0,,2.0,1.0,,1.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,96.2,,0.0,0.0,,6303.8899999999985
7017-VFULY,1.0,0.0,0.0,0.0,6.0,5.0,1.0,8.91,0.0,1.0,2.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,434.1,0.0,20.0,53.46,
